x,y,z,Bx,By,Bz
-19551,4447,-500,14.2252593365926,-4.34918378142371,-1.58457874862996
-19551,4947,-500,14.7954114768376,-5.49365022461481,1.25167896883244
-19551,5447,-500,16.4665277779987,-7.76349034718742,-0.610250025114266
-19551,5947,-500,14.8189911531427,-7.09029735167234,2.62144642431172
-19551,6447,-500,14.792343359014,-7.25677411487484,-4.05382755765982
-19551,6947,-500,13.7080695110291,-8.36415367155864,0.135577328801349
-19551,7447,-500,13.0310789894141,-5.34346736519843,-3.7424623162869
-19551,7947,-500,14.6943925388038,-6.14258301460951,-1.28594876677885
-19551,8447,-500,12.5767969368443,-8.71582577926645,-3.44688371066829
-19551,8947,-500,13.7789501074324,-8.19829413568128,0.474271686246906
-19551,9447,-500,11.790261354382,-5.92546685713403,0.193198041840216
-19551,9947,-500,8.89428722699806,-8.08273717577337,-0.952631237541718
-19551,10447,-500,9.32106245332884,-7.08137095215688,0.0888878783547127
-19551,10947,-500,8.41403969589201,-5.94055946400092,-0.140330582869475
-19551,11447,-500,10.4708257129065,-6.7250556163747,0.630660301581491
-19551,11947,-500,6.12507967864888,-6.36577659726559,-3.5735234204053
-19551,12447,-500,6.78310890558914,-6.77072158849669,-1.89949199048379
-19551,12947,-500,8.8218387240557,-5.30663047410116,-2.96974561229677
-19551,13447,-500,7.6041082792542,-7.86495987647205,-1.68454063403358
-19551,13947,-500,4.62301715587865,-5.25465317873692,-0.02459669854831
-19551,14447,-500,4.20526810770438,-8.46795499279331,0.0925531695438326
-19551,14947,-500,7.59111019333665,-8.13687259532721,-0.747158558466034
-19551,15447,-500,6.06762655640662,-8.30002665860268,-2.19222395167436
-19551,15947,-500,4.16400503309157,-5.11187722138178,-1.25251977042622
-19551,16447,-500,3.81260364002407,-7.84823923673378,-2.31691364445812
-19551,16947,-500,6.27239782570173,-4.01846538482328,1.33175683620806
-19551,17447,-500,5.23098402126396,-5.00246586836828,-2.42084721898577
-19551,17947,-500,5.05689937250322,-7.83426743152622,-0.976808728963516
-19551,18447,-500,3.27396761071166,-5.19849904704231,-0.0695873692740394
-19551,18947,-500,4.22083951353625,-4.58735419503749,1.85331677519917
-19551,19447,-500,1.76461960474825,-4.35467957540637,-1.67979835233249
-19551,19947,-500,-0.0880974729197303,-8.02113012244081,-1.96423411478501
-19051,-20053,-500,2.54701320107388,6.87538498504999,-2.25026057356674
-19051,-19553,-500,2.00473833087119,6.14154225540209,-3.41246533377327
-19051,-19053,-500,3.25053366290433,5.33903248392158,-1.03797853539708
-19051,-18553,-500,1.74366310927907,5.17959803247556,2.7242771299304
-19051,-18053,-500,4.16388982064492,6.13165362580647,-2.77271328397768
-19051,-17553,-500,0.837977595909375,9.21666479254745,-1.70897397274809
-19051,-17053,-500,4.15407931391981,5.71886765290368,0.36694490178034
-19051,-16553,-500,0.131574193107836,5.66841983785815,-5.02453167263042
-19051,-16053,-500,4.41817772955169,8.77031334252653,-1.97801773096012
-19051,-15553,-500,5.1883033885394,4.924497834712,0.394212760273725
-19051,-15053,-500,3.33483158161479,9.49840235809913,-1.18555860318929
-19051,-14553,-500,3.90751553199196,7.40608895898816,-1.84609900629072
-19051,-14053,-500,5.9091598160743,8.30838411202192,-3.95778344688217
-19051,-13553,-500,8.14839388768046,6.56201030546613,-4.36684206189458
-19051,-13053,-500,6.04849490377716,9.42322101710811,-1.37452552260601
-19051,-12553,-500,6.16460703442152,9.67685340610314,-4.87268037263516
